,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,Threat.Confidence,Threat_Classify,Host Address,Prediction
1527,B106-MULTI,115.133.76.237,61280,AS4788,204.95.99.109,1998,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1528,B106-MULTI,170.38.99.35,38685,AS2042,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1529,B106-MULTI,120.141.179.59,50792,AS38322,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1530,B106-MULTI,124.13.188.108,43208,AS4788,204.95.99.109,86,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1531,B106-MULTI,210.186.58.18,13223,AS4788,204.95.99.109,333,11,Kuching,1.55,110.3333,High,1,109,1.0
1532,B106-MULTI,60.50.117.193,50060,AS4788,204.95.99.109,95,16,Keningau,5.3378,116.1602,High,1,109,1.0
1533,B106-Jenxcus,49.124.236.178,49436,AS4818,204.95.99.86,1604,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1534,B106-MULTI,118.101.200.44,46040,AS4788,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1535,B106-Injector,110.159.99.148,49975,AS4788,204.95.99.82,3179,14,Kuala Lumpur,3.1667,101.7,Low,0,82,1.0
1536,B106-CB,183.171.174.80,28195,AS10030,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1537,B106-MULTI,1.9.103.230,12336,AS4788,204.95.99.109,258,4,Melaka,2.196,102.2405,High,1,109,1.0
1538,B106-MULTI,175.143.146.202,52397,AS4788,204.95.99.109,333,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1539,B106-Malagent,203.121.119.97,15803,AS9930,204.95.99.100,1991,14,Kuala Lumpur,3.1667,101.7,Low,0,100,1.0
1540,B106-MULTI,175.144.17.248,58219,AS4788,204.95.99.109,3360,7,Tanjung Tualang,4.3167,101.0667,High,1,109,0.0
1541,B106-MULTI,113.210.5.83,43643,AS9534,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1542,B106-Bladabindi,1.9.107.115,7618,AS4788,204.95.99.26,1177,11,Kuching,1.55,110.3333,High,1,26,1.0
1543,B106-MULTI,103.1.71.159,51308,AS45960,204.95.99.109,2233,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1544,B106-Bladabindi,1.9.98.127,7442,AS4788,204.95.99.26,99,6,Kuantan,3.8077,103.326,High,1,26,1.0
1545,B106-MULTI,175.137.58.5,58766,AS4788,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
1546,B106-MULTI,203.106.155.245,1485,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1547,B106-Jenxcus,203.106.149.20,18229,AS4788,204.95.99.86,81,9,Penang,5.4112,100.3354,High,1,86,1.0
1548,B106-Jenxcus,219.95.126.2,2993,AS4788,204.95.99.86,991,9,Penang,5.4112,100.3354,High,1,86,1.0
1549,B106-Bladabindi,180.74.243.19,49360,AS38322,204.95.99.26,99,NA,,2.5,112.5,High,1,26,1.0
1550,B106-MULTI,203.106.154.97,6784,AS4788,204.95.99.109,81,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1551,B106-Jenxcus,118.101.138.224,3072,AS4788,204.95.99.86,1644,9,Penang,5.4112,100.3354,High,1,86,1.0
1552,B106-CB,61.6.39.194,55969,AS2042,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1553,B106-CB,115.134.71.243,35147,AS4788,204.95.99.31,288,9,Penang,5.4112,100.3354,High,1,31,1.0
1554,B106-CB,1.9.102.72,10821,AS4788,204.95.99.31,1920,4,Melaka,2.196,102.2405,High,1,31,1.0
1555,B106-CB,175.141.247.223,2304,AS4788,204.95.99.31,1920,12,Puchong,3.0167,101.6167,High,1,31,1.0
1556,B106-MULTI,124.13.191.31,14866,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1557,B106-CB,183.171.164.43,18376,AS10030,204.95.99.31,105,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1558,B106-CB,175.140.89.222,61068,AS4788,204.95.99.31,1888,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1559,B106-MULTI,210.186.54.248,3794,AS4788,204.95.99.109,1998,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1560,B106-MULTI,60.49.122.107,51026,AS4788,204.95.99.109,2233,12,Kajang,2.9927,101.7909,High,1,109,1.0
1561,B106-CB,1.9.97.80,11575,AS4788,204.95.99.31,288,3,Kota Bharu,6.1333,102.2386,High,1,31,1.0
1562,B106-MULTI,60.48.35.132,51119,AS4788,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1563,B106-MULTI,175.140.205.76,50780,AS4788,204.95.99.109,88,9,Ayer Itam,5.4,100.2833,High,1,109,1.0
1564,B106-CB,183.171.164.89,4669,AS10030,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1565,B106-MULTI,149.129.58.152,54805,AS9930,204.95.99.109,88,NA,,2.5,112.5,High,1,109,1.0
1566,B106-MULTI,183.171.161.219,23450,AS10030,204.95.99.109,81,12,Ampang,3.15,101.7667,High,1,109,1.0
1567,B106-Jenxcus,1.9.103.237,6790,AS4788,204.95.99.86,1804,4,Melaka,2.196,102.2405,High,1,86,1.0
1568,B106-Jenxcus,203.106.150.155,1077,AS4788,204.95.99.86,1644,9,Penang,5.4112,100.3354,High,1,86,1.0
1569,B106-MULTI,115.135.22.149,57185,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1570,B106-MULTI,175.145.118.59,60009,AS4788,204.95.99.109,1888,12,Puchong,3.0167,101.6167,High,1,109,1.0
1571,B106-MULTI,203.106.150.155,1078,AS4788,204.95.99.109,1991,9,Penang,5.4112,100.3354,High,1,109,1.0
1572,B106-MULTI,115.134.15.30,19201,AS4788,204.95.99.109,102,5,Seremban,2.7297,101.9381,High,1,109,1.0
1573,B106-MULTI,1.9.98.218,5959,AS4788,204.95.99.109,7777,6,Kuantan,3.8077,103.326,High,1,109,0.0
1574,B106-MULTI,123.136.106.172,3724,AS38466,204.95.99.109,88,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1575,B106-MULTI,180.73.245.107,50703,AS38322,204.95.99.109,1919,1,Johor Bahru,1.4655,103.7578,High,1,109,1.0
1576,B106-MULTI,202.151.193.29,53360,AS9534,204.95.99.109,258,12,Puchong,3.0167,101.6167,High,1,109,1.0
1577,B106-MULTI,119.110.110.100,43746,AS17971,204.95.99.109,88,NA,,2.5,112.5,High,1,109,1.0
1578,B106-CB,175.139.202.189,48628,AS4788,204.95.99.31,288,9,Penang,5.4112,100.3354,High,1,31,1.0
1579,B106-CB,1.9.102.13,13716,AS4788,204.95.99.31,105,4,Melaka,2.196,102.2405,High,1,31,1.0
1580,B106-MULTI,115.134.20.215,60322,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1581,B106-Bladabindi,210.186.53.230,5039,AS4788,204.95.99.26,5552,6,Kuantan,3.8077,103.326,High,1,26,1.0
1582,B106-MULTI,115.164.183.80,48148,AS4818,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1583,B106-CB,118.101.119.29,19167,AS4788,204.95.99.31,288,1,Segamat,2.5148,102.8158,High,1,31,1.0
1584,B106-MULTI,60.53.153.146,51071,AS4788,204.95.99.109,86,7,Taiping,4.85,100.7333,High,1,109,1.0
1585,B106-MULTI,60.54.8.228,12479,AS4788,204.95.99.109,333,1,Skudai,1.5333,103.6667,High,1,109,1.0
1586,B106-Bladabindi,203.106.153.67,9767,AS4788,204.95.99.26,99,7,Bagan Serai,5.0108,100.541,High,1,26,1.0
1587,B106-MULTI,115.164.186.25,25417,AS4818,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1588,B106-MULTI,203.106.159.83,16545,AS4788,204.95.99.109,2233,5,Seremban,2.7297,101.9381,High,1,109,1.0
1589,B106-CB,60.50.221.204,31575,AS4788,204.95.99.31,2288,7,Ipoh,4.5841,101.0829,High,1,31,1.0
1590,B106-MULTI,60.53.113.226,63535,AS4788,204.95.99.109,1177,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1591,B106-MULTI,203.106.156.8,2772,AS4788,204.95.99.109,1122,1,Kulai,1.6561,103.6032,High,1,109,1.0
1592,B106-MULTI,115.133.71.198,23286,AS4788,204.95.99.109,88,NA,,2.5,112.5,High,1,109,1.0
1593,B106-MULTI,175.145.205.47,51221,AS4788,204.95.99.109,86,4,Melaka,2.196,102.2405,High,1,109,1.0
1594,B106-MULTI,115.135.187.225,51168,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1595,B106-MULTI,14.192.212.114,1495,AS9534,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1596,B106-MULTI,60.53.73.124,16849,AS4788,204.95.99.109,333,13,Kemaman,4.2333,103.45,High,1,109,1.0
1597,B106-CB,183.171.171.131,37127,AS10030,204.95.99.31,105,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
1598,B106-MULTI,113.210.2.225,43284,AS9534,204.95.99.109,81,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1599,B106-MULTI,203.106.158.181,12702,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
1600,B106-MULTI,210.186.57.203,3866,AS4788,204.95.99.109,1177,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1601,B106-Jenxcus,203.106.151.246,5212,AS4788,204.95.99.86,1644,9,Penang,5.4112,100.3354,High,1,86,1.0
1602,B106-MULTI,175.140.89.118,7680,AS4788,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1603,B106-MULTI,183.171.170.218,56535,AS10030,204.95.99.109,81,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1604,B106-CB,14.1.200.40,61597,AS45960,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1605,B106-MULTI,115.164.50.210,32907,AS4818,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1606,B106-MULTI,203.106.159.34,2381,AS4788,204.95.99.109,2233,5,Seremban,2.7297,101.9381,High,1,109,1.0
1607,B106-MULTI,115.133.96.179,60527,AS4788,204.95.99.109,333,11,Kuching,1.55,110.3333,High,1,109,1.0
1608,B106-Bladabindi,175.145.119.90,20316,AS4788,204.95.99.26,1177,5,Seremban,2.7297,101.9381,High,1,26,1.0
1609,B106-CB,124.82.60.188,55619,AS4788,204.95.99.31,1920,9,Penang,5.4112,100.3354,High,1,31,1.0
1610,B106-Jenxcus,219.92.207.157,11330,AS4788,204.95.99.86,2164,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1611,B106-MULTI,113.210.163.155,30993,AS9534,204.95.99.109,3031,6,Cameron Highlands,4.4833,101.45,High,1,109,1.0
1612,B106-CB,103.1.71.125,50916,AS45960,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1613,B106-MULTI,110.159.248.229,58021,AS4788,204.95.99.109,98,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1614,B106-MULTI,203.106.154.9,7150,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1615,B106-CB,1.9.103.78,5826,AS4788,204.95.99.31,1920,4,Melaka,2.196,102.2405,High,1,31,1.0
1616,B106-MULTI,203.106.151.193,9293,AS4788,204.95.99.109,7777,9,Penang,5.4112,100.3354,High,1,109,0.0
1617,B106-MULTI,118.100.61.145,4456,AS4788,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1618,B106-MULTI,183.171.169.53,25421,AS10030,204.95.99.109,95,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1619,B106-MULTI,1.9.104.66,1569,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1620,B106-MULTI,113.210.134.144,55075,AS9534,204.95.99.109,86,12,Rawang,3.3213,101.5767,High,1,109,1.0
1621,B106-Jenxcus,123.136.106.85,10331,AS38466,204.95.99.86,991,12,Shah Alam,3.0833,101.5333,High,1,86,1.0
1622,B106-MULTI,203.106.151.38,1599,AS4788,204.95.99.109,81,9,Penang,5.4112,100.3354,High,1,109,1.0
1623,B106-MULTI,118.100.212.225,18588,AS4788,204.95.99.109,88,13,Dungun,4.775,103.4162,High,1,109,1.0
1624,B106-Jenxcus,183.171.162.161,8171,AS10030,204.95.99.86,1644,NA,,2.5,112.5,High,1,86,1.0
1625,B106-MULTI,1.9.97.131,6249,AS4788,204.95.99.109,88,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1626,B106-MULTI,203.106.158.218,13666,AS4788,204.95.99.109,95,4,Melaka,2.196,102.2405,High,1,109,1.0
1627,B106-MULTI,123.136.106.202,2272,AS38466,204.95.99.109,1888,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1628,B106-CB,175.137.127.251,60424,AS4788,204.95.99.31,288,1,Muar,2.0442,102.5689,High,1,31,1.0
1629,B106-MULTI,113.210.11.171,58710,AS9534,204.95.99.109,333,12,Kajang,2.9927,101.7909,High,1,109,1.0
1630,B106-MULTI,210.186.55.220,12404,AS4788,204.95.99.109,300,13,Kuala Terengganu,5.3302,103.1408,High,1,109,1.0
1631,B106-Jenxcus,203.106.150.5,5761,AS4788,204.95.99.86,1644,9,Penang,5.4112,100.3354,High,1,86,1.0
1632,B106-CB,183.171.162.26,13252,AS10030,204.95.99.31,1920,NA,,2.5,112.5,High,1,31,1.0
1633,B106-MULTI,218.111.210.109,49415,AS4788,204.95.99.109,88,NA,,2.5,112.5,High,1,109,1.0
1634,B106-MULTI,123.136.107.170,9732,AS38466,204.95.99.109,85,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1635,B106-MULTI,60.49.227.140,49490,AS4788,204.95.99.109,7777,NA,,2.5,112.5,High,1,109,0.0
1636,B106-Bladabindi,14.1.193.163,50749,AS45960,204.95.99.26,99,12,Selangor,3.35,101.25,High,1,26,1.0
1637,B106-MULTI,175.138.225.251,14906,AS4788,204.95.99.109,95,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1638,B106-MULTI,175.140.116.113,16481,AS4788,204.95.99.109,88,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1639,B106-CB,120.140.101.26,59045,AS38322,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1640,B106-CB,175.140.31.83,55104,AS4788,204.95.99.31,105,8,Kangar,6.4414,100.1986,High,1,31,1.0
1641,B106-Jenxcus,210.186.54.233,3792,AS4788,204.95.99.86,4442,3,Kota Bharu,6.1333,102.2386,High,1,86,1.0
1642,B106-MULTI,1.9.103.87,15183,AS4788,204.95.99.109,333,4,Melaka,2.196,102.2405,High,1,109,1.0
1643,B106-MULTI,175.140.24.14,49595,AS4788,204.95.99.109,88,12,Jenjarom,2.8833,101.5,High,1,109,1.0
1644,B106-MULTI,210.186.54.151,7843,AS4788,204.95.99.109,88,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1645,B106-CB,120.140.63.109,56061,AS38322,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1646,B106-MULTI,183.171.175.132,45759,AS10030,204.95.99.109,77,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1647,B106-Rebhip,175.142.142.129,51074,AS4788,204.95.99.142,82,12,Petaling Jaya,3.0833,101.65,Low,0,142,1.0
1648,B106-CB,203.106.156.179,4209,AS4788,204.95.99.31,288,1,Kulai,1.6561,103.6032,High,1,31,1.0
1649,B106-Bladabindi,175.138.109.208,26853,AS4788,204.95.99.26,82,7,Bharu,3.9678,100.9299,High,1,26,1.0
1650,B106-MULTI,203.106.158.194,3102,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
1651,B106-Jenxcus,113.210.3.204,47996,AS9534,204.95.99.86,1644,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1652,B106-CB,210.19.153.18,50640,AS9930,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1653,B106-MULTI,58.26.182.68,29400,AS4788,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1654,B106-Bladabindi,203.106.150.72,2115,AS4788,204.95.99.26,1515,9,Penang,5.4112,100.3354,High,1,26,1.0
1655,B106-Bladabindi,113.210.132.82,49287,AS9534,204.95.99.26,99,12,Petaling Jaya,3.0833,101.65,High,1,26,1.0
1656,B106-MULTI,115.133.25.183,50677,AS4788,204.95.99.109,1177,4,Melaka,2.196,102.2405,High,1,109,1.0
1657,B106-Jenxcus,175.137.197.74,49173,AS4788,204.95.99.86,2320,12,Petaling Jaya,3.0833,101.65,High,1,86,1.0
1658,B106-MULTI,115.164.218.232,28893,AS4818,204.95.99.109,1177,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1659,B106-Bladabindi,1.9.99.98,9674,AS4788,204.95.99.26,1177,6,Kuantan,3.8077,103.326,High,1,26,1.0
1660,B106-CB,175.138.185.246,12675,AS4788,204.95.99.31,105,8,Kangar,6.4414,100.1986,High,1,31,1.0
1661,B106-MULTI,58.26.181.164,48754,AS4788,204.95.99.109,1604,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1662,B106-CB,60.48.174.168,56409,AS4788,204.95.99.31,288,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1663,B106-Rebhip,210.19.38.1,2608,AS9930,204.95.99.142,1188,9,Penang,5.4112,100.3354,Low,0,142,0.0
1664,B106-MULTI,175.140.89.68,55361,AS4788,204.95.99.109,102,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1665,B106-CB,219.92.79.6,58439,AS4788,204.95.99.31,2010,12,Puchong,3.0167,101.6167,High,1,31,1.0
1666,B106-MULTI,183.171.175.237,17315,AS10030,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1667,B106-MULTI,183.171.169.73,59621,AS10030,204.95.99.109,81,12,Shah Alam,3.0833,101.5333,High,1,109,1.0
1668,B106-Rebhip,183.171.163.226,43204,AS10030,204.95.99.142,81,12,Petaling Jaya,3.0833,101.65,Low,0,142,1.0
1669,B106-MULTI,14.1.210.172,56744,AS45960,204.95.99.109,1890,12,Kajang,2.9927,101.7909,High,1,109,1.0
1670,B106-MULTI,115.133.226.86,59658,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1671,B106-CB,115.164.185.78,3589,AS4818,204.95.99.31,2288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1672,B106-MULTI,183.171.169.22,15558,AS10030,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1673,B106-MULTI,180.74.216.168,50517,AS38322,204.95.99.109,258,NA,,2.5,112.5,High,1,109,1.0
1674,B106-CB,183.171.164.254,54516,AS10030,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1675,B106-MULTI,60.50.68.237,22049,AS4788,204.95.99.109,7777,6,Temerloh,3.4506,102.4176,High,1,109,0.0
1676,B106-MULTI,183.171.180.34,5271,AS10030,204.95.99.109,88,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1677,B106-MULTI,60.53.169.82,15517,AS4788,204.95.99.109,88,2,Sungai Petani,5.647,100.4877,High,1,109,1.0
1678,B106-MULTI,14.1.210.237,61887,AS45960,204.95.99.109,86,12,Kajang,2.9927,101.7909,High,1,109,1.0
1679,B106-MULTI,14.1.210.172,56745,AS45960,204.95.99.109,1604,12,Kajang,2.9927,101.7909,High,1,109,1.0
1680,B106-MULTI,175.144.17.248,58220,AS4788,204.95.99.109,3360,7,Tanjung Tualang,4.3167,101.0667,High,1,109,0.0
1681,B106-MULTI,113.210.132.199,18379,AS9534,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1682,B106-MULTI,60.51.28.116,54692,AS4788,204.95.99.109,258,12,Puchong,3.0167,101.6167,High,1,109,1.0
1683,B106-MULTI,113.210.137.210,17251,AS9534,204.95.99.109,7777,12,Petaling Jaya,3.0833,101.65,High,1,109,0.0
1684,B106-MULTI,180.74.168.14,50499,AS38322,204.95.99.109,1998,12,Kajang,2.9927,101.7909,High,1,109,1.0
1685,B106-MULTI,170.38.99.34,48366,AS2042,204.95.99.109,1998,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1686,B106-MULTI,1.9.102.33,4779,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
1687,B106-Jenxcus,113.210.1.126,19129,AS9534,204.95.99.86,85,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1688,B106-MULTI,175.138.170.107,3034,AS4788,204.95.99.109,88,12,Petaling Jaya,3.0833,101.65,High,1,109,1.0
1689,B106-Jenxcus,118.101.200.107,36866,AS4788,204.95.99.86,1644,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1690,B106-MULTI,183.171.170.171,5761,AS10030,204.95.99.109,7777,14,Kuala Lumpur,3.1667,101.7,High,1,109,0.0
1691,B106-Bladabindi,123.136.106.114,10806,AS38466,204.95.99.26,1177,12,Shah Alam,3.0833,101.5333,High,1,26,1.0
1692,B106-Malagent,210.195.231.184,64331,AS4788,204.95.99.100,4040,12,Petaling Jaya,3.0833,101.65,Low,0,100,0.0
1693,B106-CB,113.210.5.57,56142,AS9534,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1694,B106-CB,175.144.238.7,56969,AS4788,204.95.99.31,333,2,Sungai Petani,5.647,100.4877,High,1,31,1.0
1695,B106-CB,1.9.103.232,8507,AS4788,204.95.99.31,288,4,Melaka,2.196,102.2405,High,1,31,1.0
1696,B106-MULTI,203.106.176.166,59499,AS4788,204.95.99.109,1998,12,Puchong,3.0167,101.6167,High,1,109,1.0
1697,B106-MULTI,175.144.210.18,1258,AS4788,204.95.99.109,1998,1,Ulu Tiram,1.5999,103.8214,High,1,109,1.0
1698,B106-MULTI,1.9.44.66,11360,AS4788,204.95.99.109,852,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1699,B106-MULTI,218.111.72.11,60251,AS4788,204.95.99.109,88,5,Seremban,2.7297,101.9381,High,1,109,1.0
1700,B106-Jenxcus,180.73.133.205,61197,AS38322,204.95.99.86,1644,1,Johor Bahru,1.4655,103.7578,High,1,86,1.0
1701,B106-Jenxcus,115.134.144.154,50636,AS4788,204.95.99.86,991,7,Ipoh,4.5841,101.0829,High,1,86,1.0
1702,B106-MULTI,1.9.97.254,3176,AS4788,204.95.99.109,258,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1703,B106-MULTI,113.210.11.173,34758,AS9534,204.95.99.109,88,12,Kajang,2.9927,101.7909,High,1,109,1.0
1704,B106-CB,183.171.160.1,5442,AS10030,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1705,B106-CB,210.186.59.81,8915,AS4788,204.95.99.31,105,11,Kuching,1.55,110.3333,High,1,31,1.0
1706,B106-Jenxcus,115.135.242.140,24945,AS4788,204.95.99.86,1176,3,Kubang Kerian,6.0912,102.2794,High,1,86,1.0
1707,B106-MULTI,210.186.58.115,4580,AS4788,204.95.99.109,333,11,Kuching,1.55,110.3333,High,1,109,1.0
1708,B106-Jenxcus,60.50.74.10,1226,AS4788,204.95.99.86,2164,12,Bandar,2.8667,101.4333,High,1,86,1.0
1709,B106-MULTI,103.1.70.197,62916,AS45960,204.95.99.109,88,9,Penang,5.4112,100.3354,High,1,109,1.0
1710,B106-Fynloski,175.141.14.12,4261,AS4788,204.95.99.66,5552,9,Bayan Lepas,5.2999,100.2605,Low,0,66,1.0
1711,B106-MULTI,210.186.23.13,51597,AS4788,204.95.99.109,1998,11,Kuching,1.55,110.3333,High,1,109,1.0
1712,B106-MULTI,14.1.210.172,56746,AS45960,204.95.99.109,88,12,Kajang,2.9927,101.7909,High,1,109,1.0
1713,B106-MULTI,175.144.196.57,63744,AS4788,204.95.99.109,88,4,Melaka,2.196,102.2405,High,1,109,1.0
1714,B106-CB,58.26.55.146,57436,AS4788,204.95.99.31,105,12,Ampang,3.15,101.7667,High,1,31,1.0
1715,B106-MULTI,219.95.35.177,49635,AS4788,204.95.99.109,333,NA,,2.5,112.5,High,1,109,1.0
1716,B106-Jenxcus,113.210.7.230,29710,AS9534,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1717,B106-Tapazom,110.159.185.167,61636,AS4788,204.95.99.167,1431,12,Puchong,3.0167,101.6167,Low,0,167,0.0
1718,B106-MULTI,113.210.9.5,37153,AS9534,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1719,B106-MULTI,183.171.173.235,35141,AS10030,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1720,B106-Jenxcus,183.171.166.108,18808,AS10030,204.95.99.86,80,12,Ampang,3.15,101.7667,High,1,86,1.0
1721,B106-MULTI,218.111.157.189,1448,AS4788,204.95.99.109,1998,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1722,B106-Jenxcus,118.100.232.74,24118,AS4788,204.95.99.86,4442,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1723,B106-MULTI,110.159.31.106,53175,AS4788,204.95.99.109,1070,11,Kuching,1.55,110.3333,High,1,109,1.0
1724,B106-MULTI,14.1.210.76,50418,AS45960,204.95.99.109,5568,12,Kajang,2.9927,101.7909,High,1,109,0.0
1725,B106-Jenxcus,115.133.74.25,54613,AS4788,204.95.99.86,2164,16,Kota Kinabalu,5.9749,116.0724,High,1,86,1.0
1726,B106-MULTI,113.210.5.255,29298,AS9534,204.95.99.109,88,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1727,B106-MULTI,203.106.155.2,1705,AS4788,204.95.99.109,86,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1728,B106-MULTI,118.100.168.130,49739,AS4788,204.95.99.109,333,16,Kota Kinabalu,5.9749,116.0724,High,1,109,1.0
1729,B106-CB,113.210.129.233,60475,AS9534,204.95.99.31,288,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1730,B106-MULTI,115.135.64.214,52321,AS4788,204.95.99.109,333,7,Ipoh,4.5841,101.0829,High,1,109,1.0
1731,B106-CB,103.1.71.23,63832,AS45960,204.95.99.31,4444,1,Johor Bahru,1.4655,103.7578,High,1,31,1.0
1732,B106-Jenxcus,120.140.166.176,50663,AS38322,204.95.99.86,991,14,Kuala Lumpur,3.1667,101.7,High,1,86,1.0
1733,B106-MULTI,113.210.5.61,25752,AS9534,204.95.99.109,333,14,Kuala Lumpur,3.1667,101.7,High,1,109,1.0
1734,B106-CB,115.164.187.173,53693,AS4818,204.95.99.31,1920,14,Kuala Lumpur,3.1667,101.7,High,1,31,1.0
1735,B106-MULTI,1.9.97.150,9035,AS4788,204.95.99.109,88,3,Kota Bharu,6.1333,102.2386,High,1,109,1.0
1736,B106-CB,183.171.168.157,21253,AS10030,204.95.99.31,288,12,Petaling Jaya,3.0833,101.65,High,1,31,1.0
